% 1. Title: Consent file from Experiment TWO
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: July, 2015
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp STRING
@ATTRIBUTE event  {CONSENT,SURVEY,SKILLTEST,FEEDBACK}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE consent_date NUMERIC
@ATTRIBUTE language STRING
@ATTRIBUTE profession String
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell,Other}
@ATTRIBUTE learned STRING
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC
@ATTRIBUTE test1 {0,1}
@ATTRIBUTE test2 {0,1}
@ATTRIBUTE test3 {0,1}
@ATTRIBUTE test4 {0,1}
@ATTRIBUTE test5 {0,1}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE quit_reason STRING

@DATA
Tue 2015 Jul 07 12:24:37.621,SURVEY,718Ai5C-2I-2-1-2_3,HIT03_6,,"python","Hobbyist",Male,"Web",5,"USA",32,,,,,,,,,
Tue 2015 Jul 07 13:52:36.452,CONSENT,727gI-2G-3a6-7-4_3,HIT04_7,1.43628634417E12,"VB","Hobbyist",Male,"University",3,"INDIA",38,0,0,0,0,0,0,252782.0,,
Tue 2015 Jul 07 12:34:59.553,CONSENT,728ia5I-5e0-48_3,HIT04_7,1.436286347244E12,"python; r; java","Hobbyist",Male,"University;Web",2,"USA",36,1,1,1,1,1,5,552309.0,,
Tue 2015 Jul 07 12:28:54.480,CONSENT,729Ei3g5C403_3,HIT04_7,1.436286378154E12,"C; Pascal","Hobbyist",Female,"Web",1,"USA",28,0,0,0,0,0,0,156326.0,,
Tue 2015 Jul 07 12:26:34.370,CONSENT,730cg5E8A-2-4-2_3,HIT04_7,1.43628639437E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:34:17.471,CONSENT,731Ee-5a-3I-241_3,HIT04_7,1.436286395626E12,"PHP","Graduate_Student",Male,"Web",5,"India",32,1,1,1,1,1,5,461845.0,,
Tue 2015 Jul 07 13:21:35.328,CONSENT,732aC-4C4C-7-2-1_3,HIT04_7,1.436286429602E12,"C++; Assembly; VHDL","Undergraduate_Student",Female,"High_School;University;Web",4,"USA",31,1,1,0,1,0,3,1357766.0,"Was interesting to go through the code. ",
Tue 2015 Jul 07 12:40:00.184,CONSENT,733aA0i-2G-80-7_3,HIT04_7,1.436286435769E12,"Python","Graduate_Student",Male,"High_School;University;Web",8,"USA",24,1,1,1,0,1,4,256178.0,"This was interesting!",
Tue 2015 Jul 07 12:28:01.818,CONSENT,734CE-1i9e09-1_3,HIT04_7,1.436286440961E12,"None","Other None",Male,"Other_Never",0,"USA",31,,,,,,,,,
Tue 2015 Jul 07 12:43:30.147,CONSENT,735gi-5I7A13-7_3,HIT04_7,1.436286457344E12,"Java; python","Undergraduate_Student",Male,"High_School;University",1,"India",23,1,1,1,1,1,5,952803.0,,
Tue 2015 Jul 07 12:32:13.331,CONSENT,736Ei9E-8g-3-1-7_3,HIT04_7,1.436286469196E12,"none","Hobbyist",Male,"High_School",0,"USA",22,0,0,0,0,0,0,264135.0,,
Tue 2015 Jul 07 12:48:04.217,CONSENT,737EI4i6G-566_3,HIT04_7,1.436286525171E12,"JAVA","Professional_Developer",Male,"University;Web",5,"INDIA",27,1,1,1,1,1,5,1159046.0,,
Tue 2015 Jul 07 12:34:33.380,CONSENT,738gc-9i9G3-46_3,HIT04_7,1.436286573557E12,"C#","Undergraduate_Student",Male,"Web",0,"USA",23,0,0,1,1,0,2,299823.0,,
Tue 2015 Jul 07 12:30:32.150,CONSENT,739GA7a-7c-40-8_3,HIT02_24,1.43628663215E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:36:52.462,CONSENT,740cE8c0C-22-7_3,HIT03_6,1.436286672823E12,"Java","Hobbyist",Male,"University",1,"US",25,,,,,,,,,
Tue 2015 Jul 07 12:35:40.533,CONSENT,741ag-7i0E42-8_3,HIT04_7,1.436286705105E12,"C++","Undergraduate_Student",Other,"University;Web",2,"USA",26,0,1,0,0,1,2,163262.0,,
Tue 2015 Jul 07 12:33:53.034,CONSENT,742Cc0I2G-59-2_3,HIT04_7,1.436286709155E12,"Java","Graduate_Student",Female,"High_School;University",3,"US",24,1,0,0,0,0,1,123879.0,,
Tue 2015 Jul 07 12:33:46.613,CONSENT,743Ai-5c4a-511_3,HIT04_7,1.43628670955E12,"none","Undergraduate_Student",Male,"Other_never_learned",0,"United States",20,0,0,0,0,0,0,117063.0,,
Tue 2015 Jul 07 12:33:06.185,CONSENT,744ai-6i-8i-414_3,HIT04_7,1.436286719953E12,"VB","Professional_Developer",Female,"University;Web",3,"INDIAN",29,,,,,,,,,
Tue 2015 Jul 07 12:32:23.220,CONSENT,745Gg-8G3a-3-7-5_3,HIT04_7,1.43628674322E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:32:27.613,SURVEY,577gC6i1I-938_3,HIT04_7,,"Java","Hobbyist",Female,"Web",1,"United States",54,,,,,,,,,
Tue 2015 Jul 07 12:35:08.478,CONSENT,746Ca-3G-9A1-2-7_3,HIT04_7,1.436286787597E12,"english and spanish","Professional_Developer",Female,"University",22,"usa",45,0,0,0,0,1,1,120881.0,,
Tue 2015 Jul 07 13:14:00.692,CONSENT,747Aa0E0E1-57_3,HIT04_7,1.436286788189E12,"Java; C#; C++","Undergraduate_Student",Male,"High_School;University;Web",3,"USA",21,1,1,1,1,1,5,2452503.0,,
Fri 2015 Jul 10 12:30:57.256,CONSENT,41eI0e3i-806:568Ae7g8c-7-1-2_3,HIT04_7,1.436295725339E12,,,,,,,,,,,,,,,"",
Tue 2015 Jul 07 12:39:35.920,CONSENT,748GA-4E-5C00-4_3,HIT04_7,1.436286819535E12,"java","Graduate_Student",Male,"Web",2,"India",32,1,0,0,0,1,2,356385.0,,
Tue 2015 Jul 07 12:52:23.131,CONSENT,749ei0A6I-20-1_3,HIT04_7,1.436286838256E12,"C#","Professional_Developer",Male,"University",15,"USA",41,1,1,1,0,1,4,724169.0,"",
Tue 2015 Jul 07 12:34:19.229,CONSENT,750Ai3I-6g-6-64_3,HIT04_7,1.436286859229E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:34:22.551,CONSENT,751Ac1I5E952_3,HIT04_7,1.436286862551E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:34:46.737,CONSENT,752cE5e-8c8-48_3,HIT04_7,1.436286886737E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:40:40.907,CONSENT,753gc-7i-5I034_3,HIT04_7,1.436286899852E12,"None","Other Homemaker",Female,"Other_Don't_Know_What_that_is",0,"United States",51,0,0,0,1,0,1,341055.0,,
Tue 2015 Jul 07 12:35:05.177,SURVEY,723ci3c3I-7-5-7_3,HIT04_7,,"C#","Professional_Developer",Male,"University",3,"United States",26,,,,,,,,,
Tue 2015 Jul 07 12:38:43.413,CONSENT,754ii-4c-9C-6-8-6_3,HIT02_24,1.436286932898E12,"Java","Professional_Developer",Male,"High_School;Web",9,"United States",25,0,0,1,0,0,1,190515.0,,
Tue 2015 Jul 07 13:48:30.435,CONSENT,755ec4i1a-48-7_3,HIT04_7,1.436286940619E12,"Java","Professional_Developer",Male,"University;Web",3,"India",26,1,1,1,0,1,4,2251170.0,"The test was awesome;I wish can have more of it.This seems to be a small miss in the code;I hope it can be work around within less time.Thanks.",
Tue 2015 Jul 07 12:36:17.619,CONSENT,756cI3A0I2-8-2_3,HIT04_7,1.436286951075E12,"Python","Hobbyist",Male,"University;Web",3,"United States",24,,,,,,,,,
Tue 2015 Jul 07 12:57:19.354,CONSENT,505GE3G-6a90-4:757ia0c-2i-4-17_3,HIT03_6,1.436286958417E12,"Python; JAVA","Hobbyist",Male,"Web",3,"USA",30,1,1,1,1,0,4,921836.0,"Great HIT!",
Tue 2015 Jul 07 12:36:05.248,SURVEY,741ag-7i0E42-8_3,HIT03_6,,"C++","Hobbyist",Other,"University",2,"America",26,,,,,,,,,
Tue 2015 Jul 07 12:38:43.989,CONSENT,758EG6C0a-4-33_3,HIT04_7,1.436286982786E12,"C+","Undergraduate_Student",Male,"High_School;University;Web",2,"USA",24,0,0,1,0,0,1,141203.0,,
Wed 2015 Jul 08 12:55:50.419,CONSENT,892CA6a-8c802:759GA-8a-5a-285_3,HIT04_7,1.436286993462E12,,,,,,,,,,,,,,,"Many Thanks.",
Tue 2015 Jul 07 12:37:04.391,SURVEY,740cE8c0C-22-7_3,HIT04_7,,"Java","Hobbyist",Male,"University",1,"US",25,,,,,,,,,
Tue 2015 Jul 07 12:41:53.596,CONSENT,760CC8a8a-654_3,HIT04_7,1.436287050033E12,"None","Undergraduate_Student",Male,"University",1,"USA",33,0,0,0,0,0,0,263563.0,,
Tue 2015 Jul 07 12:41:16.806,CONSENT,761gG6i-2G2-6-1_3,HIT04_7,1.436287077585E12,"n/a","Undergraduate_Student",Female,"Other_n/a",0,"USA",20,0,1,1,0,0,2,199221.0,,
Tue 2015 Jul 07 13:18:50.547,CONSENT,762AG-5i5a030_3,HIT04_7,1.436287117841E12,"C","Undergraduate_Student",Male,"University;Web",6,"Brazil",24,1,1,1,1,1,5,471217.0,"I think the problem with the program was in the variable 'e' and 's' defined in one of the conditional clauses.",
Tue 2015 Jul 07 12:39:06.932,CONSENT,763iI-8G5g-3-74_3,HIT04_7,1.436287146932E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:43:05.996,CONSENT,764ai-6i-5C1-94_3,HIT04_7,1.436287174543E12,"oracle","Hobbyist",Female,"Web",1,"usa",29,0,0,0,0,0,0,211453.0,,
Tue 2015 Jul 07 12:40:54.621,CONSENT,765Eg4A-1I-22-4_3,HIT04_7,1.436287254621E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:08:45.843,CONSENT,766gc-6i2i-65-9_3,HIT04_7,1.436287270871E12,"DBMS; Java","Graduate_Student",Female,"University",2,"India",22,1,1,1,1,1,5,1096095.0,,"TOO_DIFFICULT"
Tue 2015 Jul 07 12:45:49.138,CONSENT,767IG0c2E-7-1-9_3,HIT04_7,1.436287379071E12,"php","Hobbyist",Male,"Web",1,"india",33,1,0,0,0,0,1,170067.0,,
Tue 2015 Jul 07 13:46:24.433,CONSENT,452Ig6c-9G-502:768Ga1I8G-27-2:69eC6i-8G00-4_3,HIT01_8,1.436287470029E12,"Euphoria","Hobbyist",Male,"University;Web;Other_self_study",35,"USA",59,1,1,1,0,1,4,515265.0,"Java is by far not the language I know best so thanks for not making this impossible to follow!    the highlighting of names was a little bit off on the last section especially talking about offsethours it highlighted offsetminutes.    I could see this being a little more fun if the code viewer had a few bells & whistles.",
Tue 2015 Jul 07 12:45:42.924,CONSENT,769ga6A1g9-3-5_3,HIT04_7,1.436287490089E12,"python","Hobbyist",Female,"Web;Other_meet_up_group",1,"USA",33,,,,,,,,,
Tue 2015 Jul 07 12:48:43.421,CONSENT,770gA2a1A779_3,HIT03_6,1.436287497153E12,"c++","Hobbyist",Female,"High_School;University",5,"USA",38,0,0,0,1,0,1,226268.0,,
Tue 2015 Jul 07 12:45:49.205,CONSENT,771Ge-7E0E-8-8-7_3,HIT04_7,1.436287523014E12,"Unknown","Graduate_Student",Female,"Other_Don't_know_how",0,"USA",29,,,,,,,,,
Tue 2015 Jul 07 13:36:28.416,CONSENT,772ia-5e-2C4-55_3,HIT04_7,1.436287572182E12,"Java; Python; Ruby","Hobbyist",Male,"University;Web",8,"USA",25,1,1,1,0,1,4,564924.0,"Get your programmers to comment their code. ",
Tue 2015 Jul 07 12:46:16.371,FEEDBACK,27Ei-8i0A-3-59:15cG-7i7C996_3,HIT04_7,,,,,,,,,,,,,,,,"Brilliant fun!",
Tue 2015 Jul 07 12:46:49.002,CONSENT,773gi3I6A5-1-1_3,HIT04_7,1.436287609002E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:50:56.976,CONSENT,774aI9c-4I-6-18_3,HIT04_7,1.436287631096E12,"abap","Professional_Developer",Male,"High_School",10,"India",32,0,0,0,0,1,1,225880.0,,
Tue 2015 Jul 07 14:14:50.368,FEEDBACK,41eI0e3i-806:568Ae7g8c-7-1-2_3,HIT02_24,1.436282531521E12,,,,,,,,,,,,,,,"",
Tue 2015 Jul 07 12:50:55.032,CONSENT,775ic8C6g-675_3,HIT04_7,1.436287815023E12,"Java","Undergraduate_Student",Male,"High_School;University",1,"United States",28,,,,,,,,,
Tue 2015 Jul 07 12:52:53.568,CONSENT,776eE-1G6a-274_3,HIT04_7,1.436287838482E12,"html","Undergraduate_Student",Male,"Other_self_taught",1,"USA",24,,,,,,,,,"TOO_DIFFICULT"
Tue 2015 Jul 07 13:05:43.224,CONSENT,777Ci4A2a213_3,HIT04_7,1.436287851087E12,"Python","Undergraduate_Student",Male,"University;Web",2,"United States",27,1,1,1,0,0,3,486268.0,"Interesting quiz on a language I have not worked with recently",
Tue 2015 Jul 07 12:51:12.684,CONSENT,778EG-8a-1I82-1_3,HIT04_7,1.436287872684E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:58:24.456,CONSENT,779ia2G-6e4-2-1_3,HIT04_7,1.436287874909E12,"AutoIT (basic)","Hobbyist",Male,"High_School;University;Web",12,"usa",28,,,,,,,,,"OTHER_computer_is_operating_slow"
Tue 2015 Jul 07 13:26:02.922,CONSENT,780gG-8i-5e5-91_3,HIT03_6,1.436287892651E12,"R","Undergraduate_Student",Male,"University;Web;Other_elementary_school",5,"USA",35,1,1,1,1,1,5,2070271.0,,
Tue 2015 Jul 07 12:51:50.296,CONSENT,781AI-3A0a-6-3-8_3,HIT04_7,1.436287893298E12,"PHP","Professional_Developer",Male,"High_School;University;Web",3,"USA",24,,,,,,,,,
Tue 2015 Jul 07 12:52:13.394,CONSENT,782CE-3G-1A-4-2-5_3,HIT04_7,1.436287902728E12,"none","Undergraduate_Student",Female,"Web",0,"USA",27,,,,,,,,,
Tue 2015 Jul 07 12:52:53.774,CONSENT,783iE6C0G8-32_3,HIT04_7,1.436287907196E12,"all","Graduate_Student",Male,"University",2,"usa",24,0,0,0,0,0,0,66578.0,,
Tue 2015 Jul 07 12:51:52.707,CONSENT,784ea3a-6G5-40_3,HIT03_6,1.436287912707E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:53:09.367,CONSENT,785ae8g0i-32-2_3,HIT04_7,1.436287989367E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:53:18.948,FEEDBACK,1014aA5c4G-408:694aI4G-3E-8-3-6_3,HIT03_6,,,,,,,,,,,,,,,,"",
Tue 2015 Jul 07 13:03:39.538,CONSENT,786II-3E8i14-8_3,HIT04_7,1.436288055575E12,"JAVA","Professional_Developer",Female,"University",2,"INDIA",27,1,0,1,0,0,2,563963.0,,
Tue 2015 Jul 07 12:54:25.928,CONSENT,787aG0c9e12-6_3,HIT04_7,1.436288065928E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 12:56:23.509,CONSENT,788Ca6E-7A-7-24_3,HIT04_7,1.436288183509E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:06:51.838,CONSENT,789CA7A-4e8-84_3,HIT04_7,1.436288185103E12,"java","Hobbyist",Female,"Web",10,"USA",31,0,0,1,0,0,1,620268.0,,
Tue 2015 Jul 07 13:11:14.770,SURVEY,892CA6a-8c802:759GA-8a-5a-285_3,HIT01_8,,"PHP; MySQL","Professional_Developer",Female,"University;Web",6,"INDIA",31,1,1,1,1,1,5,1550329.0,"I was involved in the survey. Thank You. ",
Tue 2015 Jul 07 12:58:16.186,FEEDBACK,815aA-9g-4e44-8:182Ae3g-6i-30-5_3,HIT02_24,1.43627484538E12,,,,,,,,,,,,,,,"I hope I was able to help with this Java problem. I would be interested in completing more of these tasks in the future.",
Tue 2015 Jul 07 12:58:56.715,CONSENT,790eE1C8A-80-9_3,HIT04_7,1.436288336715E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 05:54:17.564,FEEDBACK,582GG-6a-7c31-1:310Ei-2a5i-4-17_3,HIT04_7,1.43632353048E12,,,,,,,,,,,,,,,"Need to include implementation of the right add () - with two parameters - in this problem I think. ",
Tue 2015 Jul 07 12:59:18.567,CONSENT,791cE9I3C2-33_3,HIT04_7,1.436288358567E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:02:04.976,CONSENT,792CE7a2a8-20_3,HIT04_7,1.436288400079E12,"html but for minor things like bolding and linking","Other self employed/unemployed",Female,"Web",0,"usa",27,0,0,0,0,0,0,124897.0,,
Tue 2015 Jul 07 13:00:05.530,CONSENT,793GG0e6C-11-9_3,HIT04_7,1.436288405529E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:16:02.983,CONSENT,794gi1e-9c3-70_3,HIT04_7,1.436288432078E12,"C;C++;C#","Professional_Developer",Male,"University;Web",5,"INDIA",25,1,1,1,1,0,4,654665.0,"Good exam.I liked it",
Tue 2015 Jul 07 13:06:59.120,CONSENT,795Ic6g1A4-90_3,HIT04_7,1.436288458765E12,"Python","Hobbyist",Male,"Web",1,"USA",32,0,0,1,0,0,1,360355.0,,
Tue 2015 Jul 07 13:02:33.907,CONSENT,796CA6G7A4-41_3,HIT04_7,1.436288474937E12,"JAVA","Graduate_Student",Male,"University;Web",5,"INDIA",41,,,,,,,,,
Tue 2015 Jul 07 13:01:39.177,CONSENT,797CC-6g6I-207_3,HIT04_7,1.436288499177E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:02:01.448,FEEDBACK,505GE3G-6a90-4:757ia0c-2i-4-17_3,HIT04_7,,,,,,,,,,,,,,,,"Great HIT!",
Tue 2015 Jul 07 13:04:00.626,CONSENT,798CC-7g8G-9-5-7_3,HIT04_7,1.436288558094E12,"JAVA","Hobbyist",Female,"Web",10,"USA",30,0,0,1,0,0,1,82532.0,,
Tue 2015 Jul 07 13:13:32.666,CONSENT,799ci-1c-6g89-7_3,HIT04_7,1.436288589066E12,"Java","Graduate_Student",Female,"University",2,"USA",35,0,0,0,1,0,1,623600.0,,
Tue 2015 Jul 07 13:08:06.840,CONSENT,800iE-7G-7a02-2_3,HIT04_7,1.436288597196E12,"None","Other HR Assistant",Male,"Web",0,"Sri Lanka",27,0,0,0,0,0,0,289644.0,,
Tue 2015 Jul 07 13:25:49.295,CONSENT,107Ce2c-1i556:801ei3E-4g6-34_3,HIT04_7,1.436288611552E12,"Dot net and core java","Professional_Developer",Male,"University;Web;Other_friend",4,"india",30,1,1,1,0,0,3,689423.0,"great work is given from your side;i would like to work more for you",
Tue 2015 Jul 07 13:10:25.365,CONSENT,802cA8g-6I3-2-8_3,HIT04_7,1.436288657357E12,"Java","Other IT Tech support",Female,"University",4,"USA",24,1,1,1,1,0,4,368008.0,,
Tue 2015 Jul 07 13:11:36.513,CONSENT,803EA8G-2E2-7-1_3,HIT03_6,1.436288698562E12,"RPG; Visual Basic","Professional_Developer",Male,"High_School;University",23,"USA",44,1,0,0,1,0,2,397951.0,,
Tue 2015 Jul 07 13:23:28.921,CONSENT,804ig5I6g6-4-9_3,HIT04_7,1.436288719951E12,"c#","Professional_Developer",Male,"University;Web",2,"India",25,1,1,1,1,0,4,894255.0,,"TOO_BORING"
Tue 2015 Jul 07 13:11:31.027,CONSENT,805Ca5G1e-5-26_3,HIT04_7,1.436288721308E12,"JavaScript","Hobbyist",Male,"High_School;University",30,"USA",45,1,1,1,1,1,5,369719.0,,
Tue 2015 Jul 07 14:07:03.994,CONSENT,806Ec5I0e166_3,HIT04_7,1.436288731666E12,"c#","Professional_Developer",Male,"High_School;University;Web",5,"india",30,0,1,0,0,1,2,1370610.0,,
Tue 2015 Jul 07 13:24:19.612,CONSENT,807iG4c-8c-64-7_3,HIT04_7,1.436288732715E12,"Java","Professional_Developer",Female,"High_School;University",35,"US",57,1,1,1,1,1,5,149666.0,"Please provide all relevant code.",
Tue 2015 Jul 07 13:05:52.187,CONSENT,808AG3c-5g-8-52_3,HIT04_7,1.436288752187E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:09:29.278,CONSENT,809CG-2e4A-4-19_3,HIT04_7,1.436288762988E12,"Swift","Hobbyist",Male,"Web",1,"USA",25,0,0,0,0,1,1,206290.0,,
Tue 2015 Jul 07 13:10:21.388,CONSENT,810IE2c-9i-5-30_3,HIT04_7,1.436288895076E12,"Java","Professional_Developer",Female,"University;Web",4,"India",25,0,0,0,0,0,0,126312.0,,
Tue 2015 Jul 07 13:09:44.010,CONSENT,811ai0i1i1-90_3,HIT04_7,1.436288918841E12,"css","Undergraduate_Student",Female,"University",1,"U.S.",28,,,,,,,,,
Tue 2015 Jul 07 13:12:29.970,CONSENT,812Ci-3G-5G77-1_3,HIT04_7,1.436288936768E12,"Java","Hobbyist",Male,"Web",5,"India",36,0,0,0,0,0,0,213202.0,,
Tue 2015 Jul 07 13:10:56.743,CONSENT,813Ig-5i-6E9-8-2_3,HIT01_8,1.436288938501E12,"c++","Other Unemployed",Prefer_not_to_tell,"Web",2,"united states",24,0,0,0,1,0,1,118242.0,,
Tue 2015 Jul 07 13:16:08.690,CONSENT,814Ei7E-7a-160_3,HIT04_7,1.436288950621E12,"None","Other HR Assistant",Male,"Web",0,"Sri Lanka",27,1,0,1,0,0,2,418069.0,,
Tue 2015 Jul 07 14:08:07.558,CONSENT,815IG-6E-2c4-2-5_3,HIT04_7,1.436288954502E12,"java","Undergraduate_Student",Male,"High_School;University;Web",4,"USA",27,1,1,1,1,1,5,2453148.0,"Interesting tasking; I apologize for not being able to help much.",
Tue 2015 Jul 07 13:10:18.097,CONSENT,816ie3E-8c-787_3,HIT04_7,1.436288977396E12,"Java; Visual C; C++","Hobbyist",Male,"High_School;University",5,"United States",27,,,,,,,,,
Tue 2015 Jul 07 13:27:48.537,CONSENT,817Ec-1A8c-194_3,HIT04_7,1.436289015919E12,"Java","Undergraduate_Student",Male,"High_School;University;Web",8,"USA",24,1,0,1,1,1,4,305179.0,"",
Tue 2015 Jul 07 13:11:47.089,FEEDBACK,815aA-9g-4e44-8:182Ae3g-6i-30-5_3,HIT01_8,1.43627484538E12,,,,,,,,,,,,,,,"I enjoyed doing this Java hit. I hope to see more in the future.",
Tue 2015 Jul 07 13:19:32.507,CONSENT,818EI-2g-9a62-1_3,HIT04_7,1.436289048734E12,"C++","Hobbyist",Female,"Web",3,"United States of America",26,1,1,1,0,1,4,523773.0,,
Tue 2015 Jul 07 13:50:28.659,CONSENT,819Eg-8C6E-637_3,HIT04_7,1.436289073102E12,"Java","Graduate_Student",Male,"University",4,"United States",28,1,1,1,1,1,5,217567.0,,
Tue 2015 Jul 07 13:33:11.783,CONSENT,820ga-8C6c5-33_3,HIT04_7,1.436289154369E12,"Java","Undergraduate_Student",Male,"High_School;University;Web",4,"US",21,1,1,1,1,0,4,538330.0,"Better documentation; it was a bit hard trying to understand the code with no context other than some tiny notes",
Tue 2015 Jul 07 13:15:34.086,CONSENT,821ig3C-8c-30-5_3,HIT04_7,1.436289167073E12,"PHP","Professional_Developer",Male,"Web",8,"USA",30,0,1,1,1,1,4,167013.0,,
Tue 2015 Jul 07 13:19:47.746,CONSENT,822AC4c5c-603_3,HIT04_7,1.436289170717E12,"3","Hobbyist",Male,"Web",5,"usa",55,0,0,0,0,0,0,417029.0,,
Tue 2015 Jul 07 13:23:08.712,CONSENT,823cC7a9I8-8-6_3,HIT04_7,1.436289207906E12,"C++","Undergraduate_Student",Female,"High_School;University",1,"United States",19,0,0,0,0,0,0,580806.0,,
Tue 2015 Jul 07 13:19:52.819,CONSENT,824AI-6A-8a0-3-7_3,HIT04_7,1.436289305612E12,"Java","Undergraduate_Student",Male,"University;Web",3,"United States",19,1,1,1,1,1,5,287207.0,,
Tue 2015 Jul 07 13:49:37.735,CONSENT,825gI-2E0g-119_3,HIT04_7,1.436289323717E12,"c sharp","Professional_Developer",Female,"High_School;University",15,"USA",41,1,1,1,1,0,4,2054017.0,,
Tue 2015 Jul 07 13:16:37.819,CONSENT,826Aa-5g0e-128_3,HIT04_7,1.436289361536E12,"html; css","Hobbyist",Male,"University;Web",6,"U.S.",35,,,,,,,,,
Fri 2015 Jul 10 13:44:03.571,CONSENT,1535eC4G4g-8-85:827Ca-4g2e-90-5_3,HIT04_7,1.436289388108E12,"JAVA","Professional_Developer",Male,"University",03,"India",25,1,1,1,1,1,5,53295.0,"",
Tue 2015 Jul 07 13:16:29.787,SURVEY,519Ae-1A8i-5-39_3,HIT04_7,,"java","Professional_Developer",Female,"University;Web",2,"India",30,,,,,,,,,
Tue 2015 Jul 07 13:19:46.996,CONSENT,828gE9c1C057_3,HIT04_7,1.436289410229E12,"Java","Undergraduate_Student",Male,"High_School;University",4,"USA",24,1,1,1,0,0,3,176767.0,,
Tue 2015 Jul 07 13:17:45.761,CONSENT,829gG-8A-1I-34-5_3,HIT04_7,1.436289415592E12,"Java","Undergraduate_Student",Male,"High_School;University;Web",3,"United States",23,,,,,,,,,
Tue 2015 Jul 07 13:17:14.316,CONSENT,830EE6G-7E49-5_3,HIT02_24,1.436289434316E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:18:04.848,CONSENT,831Ic0A5e81-4_3,HIT01_8,1.436289484848E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:18:53.614,CONSENT,832II9a-8e-78-3_3,HIT03_6,1.436289505769E12,"Java","Hobbyist",Female,"University",5,"United States",33,,,,,,,,,
Tue 2015 Jul 07 13:19:26.247,CONSENT,833gE4E9A218_3,HIT04_7,1.436289538025E12,"Ruby","Professional_Developer",Male,"Web",1,"United States",22,,,,,,,,,
Tue 2015 Jul 07 13:19:26.854,CONSENT,834ai0A4g02-4_3,HIT04_7,1.436289566854E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 13:26:16.748,CONSENT,835Ee2i-2A-13-3_3,HIT03_6,1.436289610096E12,"RPG; Visual Basic","Professional_Developer",Male,"High_School;University",23,"USA",44,1,0,0,1,0,2,366652.0,,
Tue 2015 Jul 07 13:49:28.026,CONSENT,1457Ee7C-8c4-51:836Ii-6G-5c-819_3,HIT04_7,1.436289612702E12,"Python","Undergraduate_Student",Female,"University;Web",2,"United States",21,1,1,1,0,0,3,444096.0,"I was very tempted to call up a friend who was more familiar with Java; but I did my best...Which seemingly wasn't good at all. I'm sorry if my input was not beneficial to your research. Thank you for your time.",
Tue 2015 Jul 07 13:23:55.647,CONSENT,837cA0E-9C-39-9_3,HIT04_7,1.436289614647E12,"Python","Hobbyist",Male,"High_School;Web",1,"USA",21,0,0,0,0,0,0,221000.0,,
Tue 2015 Jul 07 13:21:23.104,CONSENT,838Ii-1i0a-5-79_3,HIT04_7,1.436289615666E12,"CCL","Professional_Developer",Male,"High_School;University;Web",5,"United States",29,,,,,,,,,
Tue 2015 Jul 07 13:20:45.043,CONSENT,839ac4i-9g7-5-9_3,HIT01_8,1.436289618155E12,"html","Undergraduate_Student",Male,"High_School;University",4,"USA",24,,,,,,,,,
Tue 2015 Jul 07 13:21:34.623,CONSENT,840gI4G-9I10-5_3,HIT04_7,1.436289652512E12,"2","Hobbyist",Male,"High_School;University;Web",4,"United States",34,,,,,,,,,
Tue 2015 Jul 07 13:22:32.890,CONSENT,841IC3I-8g77-2_3,HIT04_7,1.436289653494E12,"C++","Undergraduate_Student",Male,"High_School;University;Web;Other_Parent/friends",4,"United States",29,,,,,,,,,
