"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"439","Tue2015Jul0713:12:29.970","CONSENT","812Ci-3G-5G77-1_3","HIT04_7",1436288936768,"Java","Hobbyist","Male","Web",5,"India",36,"0","0","0","0","0",0,213202,NA,NA,271,320.219929518008,0,0.64170788576225
"440","Tue2015Jul0713:10:56.743","CONSENT","813Ig-5i-6E9-8-2_3","HIT01_8",1436288938501,"c++","Other Unemployed","Prefer_not_to_tell","Web",2,"united states",24,"0","0","0","1","0",1,118242,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"441","Tue2015Jul0713:16:08.690","CONSENT","814Ei7E-7a-160_3","HIT04_7",1436288950621,"None","Other HR Assistant","Male","Web",0,"Sri Lanka",27,"1","0","1","0","0",2,418069,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"442","Tue2015Jul0714:08:07.558","CONSENT","815IG-6E-2c4-2-5_3","HIT04_7",1436288954502,"java","Undergraduate_Student","Male","High_School;University;Web",4,"USA",27,"1","1","1","1","1",5,2453148,"Interesting tasking; I apologize for not being able to help much.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"443","Tue2015Jul0713:27:48.537","CONSENT","817Ec-1A8c-194_3","HIT04_7",1436289015919,"Java","Undergraduate_Student","Male","High_School;University;Web",8,"USA",24,"1","0","1","1","1",4,305179,NA,NA,37,48.4708177855312,1.64469725198131,0.480823443443963
"444","Tue2015Jul0713:19:32.507","CONSENT","818EI-2g-9a62-1_3","HIT04_7",1436289048734,"C++","Hobbyist","Female","Web",3,"United States of America",26,"1","1","1","0","1",4,523773,NA,NA,82,83.554634405252,1.84701350156545,0.534110571891259
"445","Tue2015Jul0713:50:28.659","CONSENT","819Eg-8C6E-637_3","HIT04_7",1436289073102,"Java","Graduate_Student","Male","University",4,"United States",28,"1","1","1","1","1",5,217567,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"446","Tue2015Jul0713:33:11.783","CONSENT","820ga-8C6c5-33_3","HIT04_7",1436289154369,"Java","Undergraduate_Student","Male","High_School;University;Web",4,"US",21,"1","1","1","1","0",4,538330,"Better documentation; it was a bit hard trying to understand the code with no context other than some tiny notes",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"447","Tue2015Jul0713:15:34.086","CONSENT","821ig3C-8c-30-5_3","HIT04_7",1436289167073,"PHP","Professional_Developer","Male","Web",8,"USA",30,"0","1","1","1","1",4,167013,NA,NA,9,18.9470707103164,1.32159301787848,0.41701554642345
"448","Tue2015Jul0713:19:47.746","CONSENT","822AC4c5c-603_3","HIT04_7",1436289170717,"3","Hobbyist","Male","Web",5,"usa",55,"0","0","0","0","0",0,417029,NA,NA,271,320.219929518008,0,0.64170788576225
"449","Tue2015Jul0713:23:08.712","CONSENT","823cC7a9I8-8-6_3","HIT04_7",1436289207906,"C++","Undergraduate_Student","Female","High_School;University",1,"United States",19,"0","0","0","0","0",0,580806,NA,NA,271,320.219929518008,0,0.64170788576225
"450","Tue2015Jul0713:19:52.819","CONSENT","824AI-6A-8a0-3-7_3","HIT04_7",1436289305612,"Java","Undergraduate_Student","Male","University;Web",3,"United States",19,"1","1","1","1","1",5,287207,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"451","Tue2015Jul0713:49:37.735","CONSENT","825gI-2E0g-119_3","HIT04_7",1436289323717,"c sharp","Professional_Developer","Female","High_School;University",15,"USA",41,"1","1","1","1","0",4,2054017,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"452","Fri2015Jul1013:44:03.571","CONSENT","1535eC4G4g-8-85:827Ca-4g2e-90-5_3","HIT04_7",1436289388108,"JAVA","Professional_Developer","Male","University",3,"India",25,"1","1","1","1","1",5,53295,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"453","Tue2015Jul0713:19:46.996","CONSENT","828gE9c1C057_3","HIT04_7",1436289410229,"Java","Undergraduate_Student","Male","High_School;University",4,"USA",24,"1","1","1","0","0",3,176767,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"454","Tue2015Jul0713:26:16.748","CONSENT","835Ee2i-2A-13-3_3","HIT03_6",1436289610096,"RPG; Visual Basic","Professional_Developer","Male","High_School;University",23,"USA",44,"1","0","0","1","0",2,366652,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"455","Tue2015Jul0713:49:28.026","CONSENT","1457Ee7C-8c4-51:836Ii-6G-5c-819_3","HIT04_7",1436289612702,"Python","Undergraduate_Student","Female","University;Web",2,"United States",21,"1","1","1","0","0",3,444096,"I was very tempted to call up a friend who was more familiar with Java; but I did my best...Which seemingly wasn't good at all. I'm sorry if my input was not beneficial to your research. Thank you for your time.",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"456","Tue2015Jul0713:23:55.647","CONSENT","837cA0E-9C-39-9_3","HIT04_7",1436289614647,"Python","Hobbyist","Male","High_School;Web",1,"USA",21,"0","0","0","0","0",0,221000,NA,NA,271,320.219929518008,0,0.64170788576225
"457","Tue2015Jul0713:23:06.401","CONSENT","842GI7E5C-945_3","HIT04_7",1436289668571,"Sql","Graduate_Student","Male","University",3,"united states",46,"0","0","0","0","1",1,117830,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"458","Tue2015Jul0713:24:47.721","CONSENT","843iC-5i1E056_3","HIT04_7",1436289690902,"HTML","Undergraduate_Student","Female","University",0,"US",21,"1","0","1","0","0",2,196819,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"459","Tue2015Jul0713:26:35.854","CONSENT","844Ai6a-2I899_3","HIT04_7",1436289876346,"C","Hobbyist","Female","Web",1,"USA",27,"0","1","1","0","0",2,119508,NA,NA,12,21.6210598928806,0.932328630605894,0.40021338081436
"460","Tue2015Jul0713:32:10.156","CONSENT","845CA-9e1i200_3","HIT04_7",1436289907306,"PHP","Professional_Developer","Male","High_School;University;Web",4,"United States",25,"1","1","0","1","0",3,422850,NA,NA,22,47.4322904734795,1.1946744562977,0.402901392443667
"461","Tue2015Jul0713:27:20.993","CONSENT","846gI-7a-8I4-65_3","HIT04_7",1436289941339,"Java","Professional_Developer","Male","University",5,"India",29,"0","0","1","0","0",1,99654,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"462","Tue2015Jul0713:34:39.081","CONSENT","848Ia-5a5g-8-87_3","HIT01_8",1436290053792,"Java","Undergraduate_Student","Male","High_School;University",1,"United States",20,"1","1","1","1","1",5,425289,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"463","Tue2015Jul0713:52:08.669","CONSENT","850CI-4G6E-6-4-8_3","HIT04_7",1436290061095,"C#","Hobbyist","Female","Web",2,"USA",23,"1","1","1","0","0",3,436665,"A code with a more understandable goal would have made this a lot easier.",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"464","Tue2015Jul0713:45:43.644","CONSENT","851GG-1g-6a420_3","HIT04_7",1436290088607,"C","Undergraduate_Student","Female","University",1,"United States of America",22,"1","1","0","0","0",2,1055037,NA,NA,24,36.1597957747839,1.06585713882005,0.396804266779271
"465","Tue2015Jul0713:29:25.473","CONSENT","852ii-4G7I8-4-6_3","HIT03_6",1436290126974,"RPG; Visual Basic","Professional_Developer","Male","High_School;University",23,"USA",44,"1","0","0","0","0",1,38499,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"466","Tue2015Jul0713:34:52.603","CONSENT","853Ic-7C-3g-208_3","HIT04_7",1436290142703,"java; html","Undergraduate_Student","Male","Web",5,"india",32,"0","0","0","0","0",0,349900,NA,NA,271,320.219929518008,0,0.64170788576225
"467","Tue2015Jul0713:32:37.901","CONSENT","854CA-7e-5E802_3","HIT04_7",1436290149889,"python","Hobbyist","Female","Web",1,"USA",42,"1","0","1","0","0",2,208012,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"468","Tue2015Jul0713:42:03.763","CONSENT","855ce-6e-8A-7-3-2_3","HIT04_7",1436290161853,"Java; C#; JavaScript","Undergraduate_Student","Male","University;Other_Hobby",4,"USA",33,"1","1","1","0","0",3,195588,NA,"TOO_DIFFICULT",58,45.8556476206555,1.47230454365533,0.44255741781143
"469","Tue2015Jul0713:35:47.014","CONSENT","856gC5E-9G-49-1_3","HIT04_7",1436290176492,"Java","Graduate_Student","Female","Web",1,"India",29,"0","0","0","0","0",0,370522,NA,NA,271,320.219929518008,0,0.64170788576225
"470","Tue2015Jul0713:33:22.239","CONSENT","857ce2e5c447_3","HIT03_6",1436290197447,"RPG; Visual Basic","Professional_Developer","Male","High_School;University",23,"USA",44,"1","0","0","1","0",2,204792,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"471","Tue2015Jul0713:34:42.030","CONSENT","859Ge8i0c966_3","HIT04_7",1436290301639,"html","Other amateur","Male","Web",5,"usa",38,"0","0","0","0","1",1,180391,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"472","Tue2015Jul0713:46:20.650","CONSENT","862gE-2g-6c-65-8_3","HIT03_6",1436290325478,"none","Other homemaker","Female","Other_Don't_know_how_to_code",0,"USA",54,"0","0","0","0","0",0,855171,NA,NA,271,320.219929518008,0,0.64170788576225
"473","Tue2015Jul0713:42:12.599","CONSENT","865ec-8E1G-3-20_3","HIT04_7",1436290365087,"html; css","Hobbyist","Male","High_School;Web",3,"united states",29,"0","0","1","0","0",1,567512,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"474","Tue2015Jul0713:42:02.903","CONSENT","868ia-7I-4a-7-5-2_3","HIT04_7",1436290403825,"java","Other full time employee","Female","High_School",0,"USA",43,"1","0","0","1","0",2,519078,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"475","Tue2015Jul0713:52:39.957","CONSENT","870IG-2c-6A281_3","HIT04_7",1436290448883,"C++","Undergraduate_Student","Male","University",4,"USA",30,"1","1","1","1","1",5,1111074,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"476","Tue2015Jul0713:39:18.196","CONSENT","872CG0A-7E-476_3","HIT04_7",1436290508904,"Java","Undergraduate_Student","Female","University",3,"USA",35,"0","0","0","0","0",0,249292,NA,NA,271,320.219929518008,0,0.64170788576225
"477","Tue2015Jul0713:52:43.515","CONSENT","873EC-4i6g-487_3","HIT03_6",1436290544886,"PHP (Laravel); Javascript (React; jQuery; Angular)","Professional_Developer","Male","Web",7,"United States",27,"0","0","0","0","1",1,713660,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"478","Tue2015Jul0713:50:10.166","CONSENT","874ia-8g6c-5-1-1_3","HIT04_7",1436290643392,"C#","Hobbyist","Male","High_School",30,"USA",48,"1","1","0","1","1",4,766774,NA,NA,34,47.4952294559555,1.47722884367696,0.443529866174988
"479","Tue2015Jul0713:43:25.593","CONSENT","875Ia-7G9e-929_3","HIT04_7",1436290816738,"learning python","Other homemaker","Female","Web",1,"USA",35,"0","0","0","0","0",0,188855,NA,NA,271,320.219929518008,0,0.64170788576225
"480","Tue2015Jul0713:42:38.386","CONSENT","878aG0i6c-56-3_3","HIT04_7",1436290873148,"JAVA","Undergraduate_Student","Male","High_School;University;Web",6,"India",31,"0","1","0","0","1",2,85238,NA,NA,21,21.5347414447577,0.803219479615133,0.413300904422626
"481","Tue2015Jul0713:44:48.165","CONSENT","879AA0e7G208_3","HIT03_6",1436290882251,"RPG; Visual Basic","Professional_Developer","Male","High_School;University",23,"USA",44,"1","0","1","1","0",3,205914,NA,NA,31,36.5118535304554,1.32677343651316,0.417745727973314
"482","Tue2015Jul0713:52:45.666","CONSENT","880ga3a-9c-578_3","HIT03_6",1436290966798,"javascript","Professional_Developer","Male","Web;Other_books",4,"United States",28,"1","0","0","1","0",2,527897,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"483","Tue2015Jul0714:00:15.224","CONSENT","307Cg-5C7a4-4-3:881AI5C9I3-85_3","HIT04_7",1436290970325,"Java; C++","Professional_Developer","Male","University",4,"USA",22,"1","1","1","0","1",4,144509,"Have some comments in the code to make it a bit simpler on what certain blocks of code are doing; and what we should expect by the end of the block of code.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"484","Tue2015Jul0713:48:22.877","CONSENT","884EG-2I0G371_3","HIT04_7",1436291095949,"java","Professional_Developer","Male","University",10,"india",40,"0","0","0","0","0",0,206928,NA,NA,271,320.219929518008,0,0.64170788576225
"485","Tue2015Jul0713:47:39.452","CONSENT","885Ce7g5g9-30_3","HIT04_7",1436291156984,"java","Undergraduate_Student","Male","High_School",2,"United States",21,"0","0","0","1","0",1,102468,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"486","Tue2015Jul0713:49:29.006","CONSENT","886Ag6C-1a-2-54_3","HIT04_7",1436291191635,"Python","Other Sysadmin","Male","Web",2,"United States",24,"1","1","1","0","0",3,148144,NA,"TOO_DIFFICULT",58,45.8556476206555,1.47230454365533,0.44255741781143
"487","Tue2015Jul0713:51:21.407","CONSENT","887eE9a-3c66-1_3","HIT04_7",1436291241905,"C++","Undergraduate_Student","Male","High_School;University",3,"USA",20,"1","1","1","1","1",5,239502,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"488","Tue2015Jul0713:51:39.798","CONSENT","888gi2G4e-7-4-7_3","HIT04_7",1436291291062,"english","Undergraduate_Student","Female","University",1,"usa",21,"0","0","0","0","0",0,208736,NA,NA,271,320.219929518008,0,0.64170788576225
"489","Tue2015Jul0714:08:32.734","CONSENT","893ec6i-1a-49-2_3","HIT04_7",1436291361399,"Javascript","Professional_Developer","Male","High_School;University;Web;Other_Books",17,"USA",32,"1","1","1","1","0",4,163042,"I would have loved to see; or have had the option to see what the method structure of the other objects used in the comparison were.  I find it helpful to get a full image of unfamiliar objects and codes used in a test scenario.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"490","Tue2015Jul0713:51:09.026","CONSENT","894Ag-3i8e75-5_3","HIT04_7",1436291383750,"Java","Undergraduate_Student","Female","High_School;Web",1,"USA",20,"0","1","0","0","0",1,85276,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"491","Tue2015Jul0713:51:58.244","SURVEY","784ea3a-6G5-40_3","HIT01_8",NA,"none","Undergraduate_Student","Female","Web",0,"USA",39,"0","0","0","0","0",0,3605537,NA,NA,271,320.219929518008,0,0.64170788576225
"492","Tue2015Jul0713:54:20.267","CONSENT","899ce0A4I-493_3","HIT04_7",1436291528386,"MATLAB","Undergraduate_Student","Male","University",1,"United States",21,"1","0","0","0","0",1,131880,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"493","Tue2015Jul0714:07:00.960","CONSENT","900Ie9I-7i-3-80_3","HIT04_7",1436291674042,"C#","Professional_Developer","Male","University;Web",6,"Pakistan",30,"1","1","1","0","1",4,746918,NA,NA,82,83.554634405252,1.84701350156545,0.534110571891259
"494","Tue2015Jul0714:10:18.974","CONSENT","904IE6e4g24-2_3","HIT03_6",1436291771897,"php/mysql","Hobbyist","Male","Web",8,"USA",50,"0","0","0","0","0",0,735453,NA,NA,271,320.219929518008,0,0.64170788576225
"495","Tue2015Jul0714:04:59.611","CONSENT","907IE6C0E-4-23_3","HIT04_7",1436291825081,"English","Professional_Developer","Female","High_School;Web",4,"india",34,"0","0","0","0","0",0,474530,NA,NA,271,320.219929518008,0,0.64170788576225
"496","Tue2015Jul0713:59:57.827","SURVEY","797CC-6g6I-207_3","HIT01_8",NA,"None","Other HR Assistant","Male","Web",0,"Sri Lanka",27,"0","0","0","0","0",0,3498650,NA,NA,271,320.219929518008,0,0.64170788576225
"497","Tue2015Jul0714:10:46.339","CONSENT","910Ci-8G8i9-7-3_3","HIT04_7",1436291986593,"Javascript","Hobbyist","Male","Web",1,"United States of America",29,"1","1","1","1","0",4,659746,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"498","Tue2015Jul0714:14:03.935","CONSENT","911IE-2I7C36-2_3","HIT04_7",1436291999575,"JavaScript","Hobbyist","Male","University;Web",4,"USA",43,"0","1","1","0","0",2,844360,NA,NA,12,21.6210598928806,0.932328630605894,0.40021338081436
"499","Tue2015Jul0714:07:31.441","CONSENT","913Ec-1a-5G896_3","HIT02_24",1436292041282,"C++","Hobbyist","Male","University",5,"United States",29,"0","1","1","0","1",3,410159,NA,NA,3,12.8055980976288,1.18641493887803,0.402249852299582
"500","Tue2015Jul0714:08:04.832","CONSENT","914EI1G-2e-2-56_3","HIT01_8",1436292056948,"None","Other HR Assistant","Male","Web",0,"Sri Lanka",27,"0","0","1","0","0",1,427884,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"501","Tue2015Jul0714:09:41.366","CONSENT","918eI6I7i-5-57_3","HIT04_7",1436292180364,"java","Professional_Developer","Female","University",3,"india",23,"1","0","0","0","0",1,401002,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"502","Tue2015Jul0714:05:56.963","CONSENT","922gC3I3a9-6-1_3","HIT03_6",1436292302194,"asp.net","Professional_Developer","Male","University",4,"india",28,"0","1","0","0","0",1,54769,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"503","Tue2015Jul0714:13:32.736","CONSENT","928ie5i-5G9-3-3_3","HIT04_7",1436292648624,"CSS","Undergraduate_Student","Male","University",1,"USA",22,"1","0","0","0","0",1,164111,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"504","Tue2015Jul0714:15:51.185","CONSENT","8EI3i9I949:931ii-1c6G-5-95_3","HIT04_7",1436292729772,"Java","Other DBA with a degree in comp sci","Female","High_School;University",10,"USA",27,"1","1","1","0","1",4,221413,NA,NA,82,83.554634405252,1.84701350156545,0.534110571891259
"505","Tue2015Jul0714:40:37.336","CONSENT","2Cc-1E4E623_3","HIT08_54",1436294371920,"php/mysql","Hobbyist","Male","Web",6,"USA",50,"0","1","0","1","0",2,65416,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"506","Tue2015Jul0714:48:56.473","CONSENT","3IG-1g-7G-2-4-8_3","HIT01_8",1436294381533,"Python","Undergraduate_Student","Female","Web",2,"US",41,"1","0","1","0","0",2,554940,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"507","Tue2015Jul0715:20:50.942","CONSENT","4ec3E-4a-28-2_3","HIT02_24",1436294415259,"Java; C","Professional_Developer","Female","University",5,"USA",30,"0","1","0","1","1",3,165080,"Tricky questions",NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"508","Tue2015Jul0714:44:49.788","CONSENT","1582ai0e2I065_3","HIT04_7",1436294425340,"C; java","Professional_Developer","Male","University;Web",2,"India",24,"1","1","1","1","0",4,67105,"Tough yet nice task",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"509","Tue2015Jul0714:50:37.858","CONSENT","7gG-1G-3C163_3","HIT07_33",1436294427416,"Python; SQL; Java","Professional_Developer","Male","University;Other_On_the_job",5,"USA",29,"1","1","1","0","1",4,152191,"The programmer in this scenario forgot to perform a check for null elements in the array of objects passed into the method.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"510","Tue2015Jul0715:03:55.926","CONSENT","8EI3i9I949:931ii-1c6G-5-95_3","HIT05_35",1436294435385,"Java","Other DBA with undergrad comp sci degree","Female","High_School;University",10,"USA",27,"0","1","0","1","1",3,219075,"Good hit. ",NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"511","Tue2015Jul0716:05:13.439","CONSENT","9gG8A-6g-1-55:601eI7I-3a-5-5-6_3","HIT07_33",1436294447768,"C#","Professional_Developer","Male","University",5,"United States",30,"1","1","1","0","1",4,85182,"No comments.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
