"","time_stamp","event","worker_id","consent_date","test1","test2","test3","test4","qualification_score","test_duration","feedback","gender","years_programming","difficulty","country","age","test1_","test2_","test3_","test4_","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"1166","2014 10 24 21:42:26.202000","CONSENT","1478_1","1.414201346202E12","false","false","false","true",1,90929,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1167","2014 10 24 21:43:39.574000","CONSENT","1479_1","1.414201419574E12","false","true","false","true",2,154016,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1168","2014 10 24 21:45:03.275000","CONSENT","1480_1","1.414201503275E12","false","true","false","false",1,95290,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1169","2014 10 24 21:45:38.915000","CONSENT","1481_1","1.414201538915E12","false","true","false","false",1,118076,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1170","2014 10 24 21:47:14.442000","CONSENT","1482_1","1.414201634442E12","false","false","false","true",1,47841,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1171","2014 10 24 21:47:59.687000","CONSENT","1483_1","1.414201679687E12","false","true","false","false",1,25328,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1172","2014 10 24 21:48:52.966000","CONSENT","1485_1","1.414201732966E12","false","true","false","false",1,10467,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1173","2014 10 24 21:48:57.200000","CONSENT","1486_1","1.4142017372E12","false","false","false","true",1,94352,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1174","2014 10 24 21:48:58.329000","CONSENT","1487_1","1.414201738329E12","true","true","true","true",4,131521,"Non-trivial production code is hard to debug without the whole picture...","Male",5,6,"USA",25,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1175","2014 10 24 21:49:06.233000","CONSENT","1488_1","1.414201746233E12","false","true","false","false",1,85620,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1176","2014 10 24 21:49:18.537000","CONSENT","1489_1","1.414201758537E12","false","true","false","false",1,100199,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1177","2014 10 24 21:51:10.832000","CONSENT","1490_1","1.414201870832E12","false","false","false","false",0,1770822,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1178","2014 10 24 21:51:13.508000","CONSENT","1491_1","1.414201873508E12","false","true","true","false",2,12594,"I will have a minor degree in programming in the Spring","Female",2,7,"US",21,0,1,1,0,134,125.218765835446,3.37110733051233,0.312586257475557
"1179","2014 10 24 21:51:47.596000","CONSENT","1492_1","1.414201907595E12","false","false","false","false",0,20657,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1180","2014 10 24 21:51:54.317000","CONSENT","1493_1","1.414201914317E12","false","false","true","true",2,152116,"this was very difficult for me to help you with but I did my best","Female",1,7,"usa",49,0,0,1,1,76,74.006804674111,3.35123515172134,0.307458604524541
"1181","2014 10 24 21:53:05.395000","CONSENT","1494_1","1.414201985395E12","false","true","false","false",1,101693,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1182","2014 10 24 21:53:23.353000","CONSENT","1495_1","1.414202003353E12","false","false","false","true",1,24584,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1183","2014 10 24 21:54:22.500000","CONSENT","1497_1","1.41420206205E12","false","true","false","false",1,66595,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1184","2014 10 24 21:54:30.278000","CONSENT","1498_1","1.414202070278E12","false","true","false","false",1,264362,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1185","2014 10 24 21:56:13.618000","CONSENT","1500_1","1.414202173618E12","false","true","false","false",1,89397,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1186","2014 10 24 21:58:24.815000","CONSENT","1501_1","1.414202304815E12","false","false","false","true",1,66111,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1187","2014 10 24 21:59:12.880000","CONSENT","1502_1","1.41420235288E12","false","false","false","true",1,294717,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1188","2014 10 24 21:59:16.262000","CONSENT","1503_1","1.414202356262E12","true","true","true","true",4,797480,NA,NA,NA,NA,NA,NA,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1189","2014 10 24 21:59:26.963000","CONSENT","1504_1","1.414202366963E12","false","false","false","false",0,150870,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1190","2014 10 24 22:01:20.711000","CONSENT","1505_1","1.414202480711E12","true","true","true","true",4,566627,"-","Male",5,7,"India",23,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1191","2014 10 24 22:02:28.561000","CONSENT","1506_1","1.414202548561E12","true","true","true","true",4,206367,"Some of the questions are too large to accomplish without additional domain knowledge or additional code. Jumping up and down the page (especially dealing with the internal scroll bars) makes the larger problems completely unmanageable. I would also remove the bold problem suggestions at the top. I feel they could confuse or bias the worker. Just leave them off.","Male",7,6,"United States",23,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1192","2014 10 24 22:03:57.723000","CONSENT","1507_1","1.414202637723E12","false","false","false","false",0,53490,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1193","2014 10 24 22:04:04.802000","CONSENT","1508_1","1.414202644802E12","false","true","false","false",1,183567,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1194","2014 10 24 22:04:38.929000","CONSENT","1509_1","1.414202678929E12","false","false","true","false",1,122914,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"1195","2014 10 24 22:08:01.352000","CONSENT","1511_1","1.414202881352E12","false","false","false","false",0,236445,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1196","2014 10 24 22:08:43.477000","CONSENT","1512_1","1.414202923477E12","false","false","false","false",0,119218,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1197","2014 10 24 22:09:58.239000","CONSENT","1513_1","1.414202998239E12","false","false","true","false",1,422469,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"1198","2014 10 24 22:10:28.860000","CONSENT","1514_1","1.41420302886E12","false","true","false","false",1,163821,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1199","2014 10 24 22:12:16.196000","CONSENT","1515_1","1.414203136196E12","true","false","false","false",1,123865,NA,NA,NA,NA,NA,NA,1,0,0,0,112,83.6028446034209,1.96241940092683,0.521950632280381
"1200","2014 10 24 22:12:23.782000","CONSENT","1516_1","1.414203143782E12","false","false","false","false",0,72594,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1201","2014 10 24 22:12:29.580000","CONSENT","1517_1","1.414203149058E12","false","true","false","false",1,315160,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1202","2014 10 24 22:13:30.182000","CONSENT","1520_1","1.414203210182E12","false","true","false","false",1,70422,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1203","2014 10 24 22:14:30.700000","CONSENT","1522_1","1.4142032707E12","true","false","false","true",2,16173,NA,NA,NA,NA,NA,NA,1,0,0,1,74,47.5041153629297,2.1104152867906,0.450085624139834
"1204","2014 10 24 22:14:55.572000","CONSENT","1523_1","1.414203295572E12","false","true","false","false",1,119104,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1205","2014 10 24 22:15:03.688000","CONSENT","1524_1","1.414203303688E12","false","true","false","true",2,144133,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1206","2014 10 24 22:15:24.945000","CONSENT","1525_1","1.414203324945E12","false","true","false","true",2,295904,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1207","2014 10 24 22:17:21.588000","CONSENT","1526_1","1.414203441588E12","true","false","false","true",2,24646,NA,NA,NA,NA,NA,NA,1,0,0,1,74,47.5041153629297,2.1104152867906,0.450085624139834
"1208","2014 10 24 22:19:07.806000","CONSENT","1528_1","1.414203547806E12","false","true","false","false",1,382868,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1209","2014 10 24 22:20:23.590000","CONSENT","1530_1","1.414203623059E12","false","false","false","false",0,227287,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1210","2014 10 24 22:23:08.840000","CONSENT","1531_1","1.41420378884E12","false","false","false","true",1,107893,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1211","2014 10 24 22:24:31.341000","CONSENT","1533_1","1.414203871341E12","false","false","true","false",1,75161,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"1212","2014 10 24 22:24:32.426000","CONSENT","1534_1","1.414203872426E12","false","false","false","false",0,191943,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1213","2014 10 24 22:24:48.723000","CONSENT","1535_1","1.414203888723E12","false","true","false","true",2,658149,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1214","2014 10 24 22:24:49.885000","CONSENT","1536_1","1.414203889885E12","false","false","false","false",0,204559,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1215","2014 10 24 22:25:59.150000","CONSENT","1537_1","1.414203959015E12","false","true","false","false",1,171372,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1216","2014 10 24 22:26:10.334000","CONSENT","1538_1","1.414203970334E12","false","true","false","false",1,207085,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1217","2014 10 24 22:26:40.582000","CONSENT","1539_1","1.414204000582E12","true","true","true","true",4,228013,NA,NA,NA,NA,NA,NA,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1218","2014 10 24 22:26:44.347000","CONSENT","1540_1","1.414204004347E12","false","false","true","false",1,98164,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"1219","2014 10 24 22:27:51.625000","CONSENT","1541_1","1.414204071625E12","false","true","false","true",2,17547,"-","Female",4,7,"India",29,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1220","2014 10 24 22:28:01.957000","CONSENT","1542_1","1.414204081957E12","false","false","false","false",0,234239,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1221","2014 10 24 22:29:05.604000","CONSENT","1543_1","1.414204145604E12","false","true","false","false",1,6182,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1222","2014 10 24 22:29:43.504000","CONSENT","1544_1","1.414204183504E12","false","true","false","false",1,102909,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1223","2014 10 24 22:30:06.630000","CONSENT","1545_1","1.414204206063E12","false","true","false","false",1,217432,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1224","2014 10 24 22:30:50.831000","CONSENT","1546_1","1.414204250831E12","false","true","false","true",2,187483,"-","Male",3,6,"United States",25,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1225","2014 10 24 22:33:54.464000","CONSENT","1547_1","1.414204434464E12","false","false","false","false",0,392901,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1226","2014 10 24 22:34:10.723000","CONSENT","1548_1","1.414204450723E12","false","true","false","false",1,370928,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1227","2014 10 24 22:35:57.821000","CONSENT","1550_1","1.414204557821E12","false","false","false","false",0,55473,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1228","2014 10 24 22:36:19.877000","CONSENT","1551_1","1.414204579877E12","false","true","true","true",3,490426,NA,NA,NA,NA,NA,NA,0,1,1,1,54,96.4692201261113,3.43634060188857,0.331005326166684
"1229","2014 10 24 22:41:02.659000","CONSENT","1553_1","1.414204862659E12","false","true","false","false",1,26963,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1230","2014 10 24 22:41:59.801000","CONSENT","1554_1","1.414204919801E12","false","false","false","true",1,236426,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1231","2014 10 24 22:42:04.840000","CONSENT","1555_1","1.41420492484E12","false","false","false","false",0,183717,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1232","2014 10 24 22:42:08.740000","CONSENT","1556_1","1.414204928074E12","false","false","false","false",0,35729,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1233","2014 10 24 22:45:30.552000","CONSENT","1558_1","1.414205130552E12","false","false","false","false",0,54325,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1234","2014 10 24 22:46:23.311000","CONSENT","1559_1","1.414205183311E12","false","true","false","true",2,12902,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1235","2014 10 24 22:46:30.749000","CONSENT","1560_1","1.414205190749E12","false","false","false","true",1,11687,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1236","2014 10 24 22:46:58.440000","CONSENT","1562_1","1.414205218044E12","false","false","false","true",1,7869,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1237","2014 10 24 22:47:04.177000","CONSENT","1563_1","1.414205224177E12","false","true","false","false",1,35076,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1238","2014 10 24 22:49:08.204000","CONSENT","1564_1","1.414205348204E12","false","false","false","true",1,82472,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1239","2014 10 24 22:49:12.986000","CONSENT","1565_1","1.414205352986E12","false","true","false","true",2,570565,NA,NA,NA,NA,NA,NA,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1240","2014 10 24 22:49:19.901000","CONSENT","1566_1","1.414205359901E12","false","false","false","false",0,85495,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1241","2014 10 24 22:49:20.500000","CONSENT","1567_1","1.4142053605E12","true","true","true","true",4,167500,NA,NA,NA,NA,NA,NA,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1242","2014 10 24 22:50:26.549000","CONSENT","1568_1","1.414205426549E12","false","false","true","true",2,214174,NA,NA,NA,NA,NA,NA,0,0,1,1,76,74.006804674111,3.35123515172134,0.307458604524541
"1243","2014 10 24 22:50:38.624000","CONSENT","1569_1","1.414205438624E12","false","false","false","false",0,15686,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1244","2014 10 24 22:51:17.177000","CONSENT","1570_1","1.414205477177E12","false","false","false","false",0,8579,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1245","2014 10 24 22:52:21.860000","CONSENT","1571_1","1.41420554186E12","false","false","false","false",0,43889,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1246","2014 10 24 22:53:35.890000","CONSENT","1572_1","1.414205615089E12","false","false","true","true",2,246926,NA,NA,NA,NA,NA,NA,0,0,1,1,76,74.006804674111,3.35123515172134,0.307458604524541
"1247","2014 10 24 22:56:37.106000","CONSENT","1574_1","1.414205797106E12","true","true","true","true",4,282693,NA,NA,NA,NA,NA,NA,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1248","2014 10 24 22:59:00.152000","CONSENT","1576_1","1.414205940151E12","true","true","true","true",4,59716,NA,NA,NA,NA,NA,NA,1,1,1,1,127,67.2442431432826,4,0.562668731103678
"1249","2014 10 24 22:59:10.441000","CONSENT","1577_1","1.414205950441E12","false","false","false","true",1,66838,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1250","2014 10 24 22:59:29.456000","CONSENT","1578_1","1.414205969456E12","false","false","false","true",1,91138,NA,NA,NA,NA,NA,NA,0,0,0,1,590,530.430890704887,0.540576584990148,0.91384294122806
"1251","2014 10 24 23:02:22.939000","CONSENT","1579_1","1.414206142939E12","false","true","false","false",1,333169,NA,NA,NA,NA,NA,NA,0,1,0,0,878,777.59397896251,0.71219762968042,0.902294960111203
"1252","2014 10 24 23:05:24.690000","CONSENT","1581_1","1.414206324069E12","false","false","false","false",0,141062,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1253","2014 10 24 23:05:24.787000","CONSENT","1582_1","1.414206324787E12","false","true","false","true",2,127796,"Thank you for letting me take part in the task.","Male",6,4,"US",24,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1254","2014 10 24 23:08:35.517000","CONSENT","1583_1","1.414206515517E12","false","false","false","false",0,17756,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1255","2014 10 24 23:09:17.267000","CONSENT","1584_1","1.414206557267E12","false","false","false","false",0,110433,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1256","2014 10 24 23:10:25.386000","CONSENT","1585_1","1.414206625386E12","false","true","false","true",2,35170,"thank you","Male",1,5,"India",24,0,1,0,1,335,394.50593808224,1.19394940552886,0.834465481059691
"1257","2014 10 24 23:11:27.815000","CONSENT","1586_1","1.414206687815E12","false","false","true","false",1,28370,NA,NA,NA,NA,NA,NA,0,0,1,0,124,97.8567766805342,3.29411676115972,0.294000106867862
"1258","2014 10 24 23:11:40.991000","CONSENT","1587_1","1.414206700991E12","false","false","false","false",0,1128760,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1259","2014 10 24 23:12:01.686000","CONSENT","1588_1","1.414206721686E12","false","false","false","false",0,896912,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
"1260","2014 10 24 23:13:34.156000","CONSENT","1589_1","1.414206814156E12","true","true","true","false",3,911917,"good experience","Male",5,7,"india",25,1,1,1,0,68,80.0374563441851,3.82806800487549,0.484277048619239
"1261","2014 10 24 23:16:08.817000","CONSENT","1591_1","1.414206968817E12","false","false","false","false",0,85212,NA,NA,NA,NA,NA,NA,0,0,0,0,1012,1106.01245127689,0,0.934374336405014
